Year,Team,Stat,Value
2023,Pittsburgh,eFG%,52.8
2023,Yale,eFG%,52.8
2023,S Alabama,eFG%,52.8
2023,Louisiana,eFG%,52.8
2023,Grand Canyon,eFG%,52.8
2023,New Orleans,eFG%,52.7
2023,Bradley,eFG%,52.7
2023,Pacific,eFG%,52.7
2023,Kennesaw St,eFG%,52.7
2023,Houston,eFG%,52.7
2023,Campbell,eFG%,52.7
2023,New Mexico,eFG%,52.6
2023,Kansas,eFG%,52.6
2023,Marshall,eFG%,52.6
2023,Stanford,eFG%,52.4
2023,E Texas A&M,eFG%,52.4
2023,N Colorado,eFG%,52.4
2023,Tulane,eFG%,52.4
2023,Santa Clara,eFG%,52.4
2023,Ohio,eFG%,52.4
2023,Oklahoma,eFG%,52.4
2023,Wofford,eFG%,52.3
2023,Denver,eFG%,52.3
2023,Texas Tech,eFG%,52.3
2023,Saint Mary's,eFG%,52.3
2023,Norfolk St,eFG%,52.2
2023,N Illinois,eFG%,52.2
2023,Florida Intl,eFG%,52.2
2023,Saint Louis,eFG%,52.1
2023,Princeton,eFG%,52.1
2023,Pepperdine,eFG%,52.0
2023,Ohio St,eFG%,52.0
2023,Idaho,eFG%,52.0
2023,Miami OH,eFG%,52.0
2023,Notre Dame,eFG%,52.0
2023,VCU,eFG%,52.0
2023,St Francis PA,eFG%,51.9
2023,Bryant,eFG%,51.9
2023,Akron,eFG%,51.9
2023,George Mason,eFG%,51.9
2023,St Thomas,eFG%,51.8
2023,Purdue,eFG%,51.8
2023,Howard,eFG%,51.8
2023,Kansas St,eFG%,51.8
2023,Milwaukee,eFG%,51.8
2023,Bellarmine,eFG%,51.7
2023,Nebraska,eFG%,51.7
2023,S Dakota St,eFG%,51.7
2023,Michigan,eFG%,51.7
2023,Iowa,eFG%,51.7
2023,S Utah,eFG%,51.7
2023,N Dakota St,eFG%,51.7
2023,Cincinnati,eFG%,51.7
2023,S Illinois,eFG%,51.7
2023,Boise St,eFG%,51.6
2023,Wyoming,eFG%,51.6
2023,Iona,eFG%,51.6
2023,Utah Valley,eFG%,51.6
2023,Arkansas,eFG%,51.6
2023,Michigan St,eFG%,51.6
2023,Villanova,eFG%,51.5
2023,BYU,eFG%,51.5
2023,Syracuse,eFG%,51.5
2023,West Virginia,eFG%,51.5
2023,J Madison,eFG%,51.5
2023,Radford,eFG%,51.5
2023,F Dickinson,eFG%,51.5
2023,UC Irvine,eFG%,51.5
2023,NC State,eFG%,51.5
2023,SF Austin,eFG%,51.5
2023,Navy,eFG%,51.5
2023,Tenn Tech,eFG%,51.4
2023,Hou Christian,eFG%,51.4
2023,Detroit Mercy,eFG%,51.4
2023,Illinois,eFG%,51.4
2023,UMBC,eFG%,51.3
2023,Bucknell,eFG%,51.3
2023,Loyola MD,eFG%,51.3
2023,N Alabama,eFG%,51.3
2023,NW State,eFG%,51.3
2023,N Iowa,eFG%,51.3
2023,Maryland,eFG%,51.3
2023,USC,eFG%,51.2
2023,FGCU,eFG%,51.2
2023,Queens,eFG%,51.2
2023,UT Rio Grande,eFG%,51.2
2023,Richmond,eFG%,51.2
2023,Virginia,eFG%,51.2
2023,Middle Tenn,eFG%,51.2
2023,Providence,eFG%,51.1
2023,Duke,eFG%,51.1
2023,Charleston,eFG%,51.1
2023,Oregon,eFG%,51.1
2023,San Diego,eFG%,51.1
2023,N Texas,eFG%,51.1
2023,UCLA,eFG%,51.1
2023,SC Upstate,eFG%,51.1
2023,Towson,eFG%,51.1
2023,North Dakota,eFG%,51.0
2023,Maine,eFG%,51.0
2023,Coppin St,eFG%,51.0
2023,Duquesne,eFG%,51.0
2023,Montana St,eFG%,51.0
2023,SE Louisiana,eFG%,50.9
2023,Sam Houston,eFG%,50.9
2023,NC Central,eFG%,50.9
2023,Louisiana Tech,eFG%,50.9
2023,Tennessee St,eFG%,50.9
2023,UAB,eFG%,50.9
2023,Southern Miss,eFG%,50.9
2023,Stonehill,eFG%,50.9
2023,Weber St,eFG%,50.8
2023,Kentucky,eFG%,50.8
2023,Sacramento St,eFG%,50.8
2023,Idaho St,eFG%,50.8
2023,Kent St,eFG%,50.8
2023,S Florida,eFG%,50.8
2023,UCF,eFG%,50.8
2023,Brown,eFG%,50.7
2023,Wichita St,eFG%,50.7
2023,Gardner-Webb,eFG%,50.7
2023,Nevada,eFG%,50.7
2023,Jacksonville,eFG%,50.6
2023,NC Greensboro,eFG%,50.6
2023,Purdue FW,eFG%,50.5
2023,UC Riverside,eFG%,50.5
2023,E Tennessee St,eFG%,50.5
2023,Jacksonville St,eFG%,50.5
2023,Texas A&M-CC,eFG%,50.5
2023,S Indiana,eFG%,50.5
2023,Bowling Green,eFG%,50.5
2023,Washington St,eFG%,50.4
2023,UT Martin,eFG%,50.4
2023,N Arizona,eFG%,50.4
2023,San Jose St,eFG%,50.4
2023,Niagara,eFG%,50.3
2023,Tennessee,eFG%,50.3
2023,Nicholls,eFG%,50.3
2023,Charleston So,eFG%,50.3
2023,Longwood,eFG%,50.2
2023,High Point,eFG%,50.2
2023,Illinois St,eFG%,50.2
2023,New Mexico St,eFG%,50.2
2023,Saint Joseph's,eFG%,50.2
2023,Missouri St,eFG%,50.1
2023,SE Missouri St,eFG%,50.1
2023,W Illinois,eFG%,50.1
2023,South Dakota,eFG%,50.1
2023,Davidson,eFG%,50.1
2023,Vanderbilt,eFG%,50.0
2023,Dartmouth,eFG%,50.0
2023,San Diego St,eFG%,50.0
2023,Quinnipiac,eFG%,49.9
2023,TCU,eFG%,49.9
2023,Iowa St,eFG%,49.9
2023,Grambling,eFG%,49.9
2023,UC Davis,eFG%,49.8
2023,Lehigh,eFG%,49.8
2023,DePaul,eFG%,49.7
2023,Auburn,eFG%,49.7
2023,Temple,eFG%,49.7
2023,IU Indy,eFG%,49.7
2023,Delaware,eFG%,49.6
2023,W Kentucky,eFG%,49.6
2023,Portland St,eFG%,49.6
2023,UCSD,eFG%,49.6
2023,Binghamton,eFG%,49.5
2023,Buffalo,eFG%,49.5
2023,Cleveland St,eFG%,49.5
2023,Rider,eFG%,49.5
2023,Harvard,eFG%,49.5
2023,Butler,eFG%,49.5
2023,CS Fullerton,eFG%,49.5
2023,Troy,eFG%,49.4
2023,Drexel,eFG%,49.4
2023,William & Mary,eFG%,49.4
2023,St John's,eFG%,49.4
2023,Florida,eFG%,49.4
2023,North Carolina,eFG%,49.3
2023,Siena,eFG%,49.3
2023,Fresno St,eFG%,49.3
2023,Morehead St,eFG%,49.3
2023,Florida St,eFG%,49.3
2023,The Citadel,eFG%,49.3
2023,Abl Christian,eFG%,49.2
2023,Manhattan,eFG%,49.2
2023,Robert Morris,eFG%,49.2
2023,E Michigan,eFG%,49.2
2023,UNLV,eFG%,49.2
2023,St Bonaventure,eFG%,49.2
2023,Little Rock,eFG%,49.2
2023,Oakland,eFG%,49.1
2023,N Kentucky,eFG%,49.1
2023,Seton Hall,eFG%,49.0
2023,Minnesota,eFG%,49.0
2023,Cal Baptist,eFG%,49.0
2023,W Carolina,eFG%,49.0
2023,Utah,eFG%,49.0
2023,Valparaiso,eFG%,49.0
2023,Murray St,eFG%,49.0
2023,McNeese,eFG%,49.0
2023,Colorado,eFG%,48.9
2023,Oklahoma St,eFG%,48.9
2023,Mercer,eFG%,48.9
2023,NC Wilmington,eFG%,48.9
2023,Washington,eFG%,48.8
2023,Texas A&M,eFG%,48.8
2023,W Michigan,eFG%,48.8
2023,Lindenwood,eFG%,48.8
2023,Chicago St,eFG%,48.8
2023,Boston College,eFG%,48.7
2023,App State,eFG%,48.7
2023,Lafayette,eFG%,48.7
2023,Illinois Chicago,eFG%,48.7
2023,UTEP,eFG%,48.6
2023,Canisius,eFG%,48.6
2023,Wisconsin,eFG%,48.6
2023,Mt St Mary's,eFG%,48.6
2023,Hawai'i,eFG%,48.6
2023,Alabama A&M,eFG%,48.6
2023,Fordham,eFG%,48.6
2023,Incarnate Word,eFG%,48.5
2023,Omaha,eFG%,48.5
2023,Holy Cross,eFG%,48.5
2023,SIU Edward,eFG%,48.5
2023,Southern,eFG%,48.5
2023,La Salle,eFG%,48.5
2023,Long Beach St,eFG%,48.4
2023,Georgia Tech,eFG%,48.4
2023,Arizona St,eFG%,48.4
2023,Sacred Heart,eFG%,48.4
2023,Merrimack,eFG%,48.3
2023,NJIT,eFG%,48.3
2023,Georgia So,eFG%,48.2
2023,Texas St,eFG%,48.2
2023,C Connecticut,eFG%,48.1
2023,E Illinois,eFG%,48.0
2023,Louisville,eFG%,48.0
2023,Northeastern,eFG%,48.0
2023,Rutgers,eFG%,47.9
2023,Marist,eFG%,47.9
2023,Tulsa,eFG%,47.9
2023,Elon,eFG%,47.8
2023,VMI,eFG%,47.8
2023,Morgan St,eFG%,47.8
2023,Hartford,eFG%,47.7
2023,E Kentucky,eFG%,47.6
2023,Arkansas St,eFG%,47.6
2023,Maryland ES,eFG%,47.6
2023,Lamar,eFG%,47.6
2023,Tarleton St,eFG%,47.5
2023,Mississippi,eFG%,47.5
2023,Stony Brook,eFG%,47.5
2023,Coastal Car,eFG%,47.5
2023,SMU,eFG%,47.4
2023,UTSA,eFG%,47.4
2023,Northwestern,eFG%,47.4
2023,NC A&T,eFG%,47.4
2023,Albany,eFG%,47.3
2023,LSU,eFG%,47.3
2023,Presbyterian,eFG%,47.3
2023,Jackson St,eFG%,47.3
2023,E Carolina,eFG%,47.1
2023,Georgia,eFG%,47.1
2023,C Arkansas,eFG%,47.1
2023,Georgetown,eFG%,47.1
2023,Boston U,eFG%,47.0
2023,S Carolina St,eFG%,46.9
2023,South Carolina,eFG%,46.9
2023,Mississippi St,eFG%,46.7
2023,Bethune,eFG%,46.5
2023,C Michigan,eFG%,46.5
2023,Oregon St,eFG%,46.5
2023,Old Dominion,eFG%,46.4
2023,UMass,eFG%,46.4
2023,Seattle,eFG%,46.3
2023,Austin Peay,eFG%,46.3
2023,Texas So,eFG%,46.1
2023,Fairfield,eFG%,46.0
2023,Green Bay,eFG%,46.0
2023,St Fran (NY),eFG%,45.9
2023,Delaware St,eFG%,45.9
2023,UT Arlington,eFG%,45.9
2023,New Hampshire,eFG%,45.8
2023,Cal Poly,eFG%,45.7
2023,Georgia St,eFG%,45.6
2023,LIU,eFG%,45.6
2023,Columbia,eFG%,45.5
2023,Miss Valley St,eFG%,45.4
2023,Alcorn St,eFG%,45.2
2023,UL Monroe,eFG%,45.2
2023,AR-Pine Bluff,eFG%,45.2
2023,Hampton,eFG%,45.1
2023,Evansville,eFG%,45.1
2023,Florida A&M,eFG%,45.0
2023,Wagner,eFG%,44.9
2023,Prairie View,eFG%,44.8
2023,CS Bakersfield,eFG%,44.6
2023,Rhode Island,eFG%,44.2
2023,CS Northridge,eFG%,44.1
2023,Saint Peter's,eFG%,43.9
2023,Monmouth,eFG%,43.8
2023,California,eFG%,43.7
2023,Kansas City,eFG%,43.4
2023,Alabama St,eFG%,42.1
2023,Alabama,Def_eFG%,41.4
2023,Houston,Def_eFG%,42.1
2023,Tennessee,Def_eFG%,42.5
2023,Utah Valley,Def_eFG%,44.0
2023,Hawai'i,Def_eFG%,44.5
2023,Grambling,Def_eFG%,44.5
2023,Dayton,Def_eFG%,45.0
2023,Utah,Def_eFG%,45.0
2023,N Texas,Def_eFG%,45.0
2023,USC,Def_eFG%,45.4
2023,UConn,Def_eFG%,45.5
2023,Auburn,Def_eFG%,45.7
2023,Oklahoma St,Def_eFG%,45.7
2023,UC Irvine,Def_eFG%,45.8
2023,Florida Atlantic,Def_eFG%,46.0
2023,Duke,Def_eFG%,46.1
2023,Mississippi St,Def_eFG%,46.2
2023,Florida,Def_eFG%,46.3
2023,Iona,Def_eFG%,46.3
2023,Arkansas,Def_eFG%,46.5
2023,Hofstra,Def_eFG%,46.5
2023,Arizona St,Def_eFG%,46.5
2023,Saint Mary's,Def_eFG%,46.6
2023,Rutgers,Def_eFG%,46.6
2023,S Alabama,Def_eFG%,46.6
2023,UCLA,Def_eFG%,46.7
2023,Illinois,Def_eFG%,46.7
2023,Bradley,Def_eFG%,46.7
2023,Memphis,Def_eFG%,46.7
2023,VCU,Def_eFG%,46.9
2023,Indiana,Def_eFG%,46.9
2023,Drake,Def_eFG%,46.9
2023,Fordham,Def_eFG%,46.9
2023,UMass Lowell,Def_eFG%,47.0
2023,Yale,Def_eFG%,47.0
2023,Creighton,Def_eFG%,47.1
2023,Kansas,Def_eFG%,47.1
2023,Washington,Def_eFG%,47.1
2023,Arizona,Def_eFG%,47.1
2023,San Diego St,Def_eFG%,47.1
2023,Purdue,Def_eFG%,47.2
2023,Clemson,Def_eFG%,47.3
2023,Kent St,Def_eFG%,47.3
2023,Drexel,Def_eFG%,47.4
2023,Wichita St,Def_eFG%,47.5
2023,Colorado,Def_eFG%,47.5
2023,Grand Canyon,Def_eFG%,47.5
2023,Boise St,Def_eFG%,47.5
2023,Cal Baptist,Def_eFG%,47.6
2023,Seton Hall,Def_eFG%,47.6
2023,Kansas St,Def_eFG%,47.6
2023,S Illinois,Def_eFG%,47.6
2023,UAB,Def_eFG%,47.7
2023,Cincinnati,Def_eFG%,47.7
2023,Marshall,Def_eFG%,47.7
2023,Texas,Def_eFG%,47.8
2023,Oregon,Def_eFG%,47.8
2023,UCF,Def_eFG%,47.8
2023,Maryland,Def_eFG%,47.8
2023,NC Greensboro,Def_eFG%,47.8
2023,Southern Miss,Def_eFG%,47.8
2023,App State,Def_eFG%,47.9
2023,Michigan,Def_eFG%,47.9
2023,Charleston,Def_eFG%,47.9
2023,Marist,Def_eFG%,47.9
2023,Princeton,Def_eFG%,47.9
2023,George Mason,Def_eFG%,47.9
2023,Oklahoma,Def_eFG%,48.0
2023,TCU,Def_eFG%,48.0
2023,Michigan St,Def_eFG%,48.1
2023,Quinnipiac,Def_eFG%,48.1
2023,Utah St,Def_eFG%,48.1
2023,Cleveland St,Def_eFG%,48.2
2023,Milwaukee,Def_eFG%,48.2
2023,Indiana St,Def_eFG%,48.2
2023,Texas A&M,Def_eFG%,48.2
2023,Northwestern,Def_eFG%,48.2
2023,Prairie View,Def_eFG%,48.2
2023,Virginia,Def_eFG%,48.3
2023,Old Dominion,Def_eFG%,48.3
2023,NC Asheville,Def_eFG%,48.3
2023,Saint Louis,Def_eFG%,48.3
2023,Sam Houston,Def_eFG%,48.3
2023,Pittsburgh,Def_eFG%,48.3
2023,Kentucky,Def_eFG%,48.5
2023,CS Fullerton,Def_eFG%,48.5
2023,St Bonaventure,Def_eFG%,48.6
2023,Towson,Def_eFG%,48.6
2023,Troy,Def_eFG%,48.6
2023,Oral Roberts,Def_eFG%,48.6
2023,San Jose St,Def_eFG%,48.7
2023,North Carolina,Def_eFG%,48.7
2023,Temple,Def_eFG%,48.7
2023,Harvard,Def_eFG%,48.8
2023,Mercer,Def_eFG%,48.8
2023,Seattle,Def_eFG%,48.8
2023,Ohio St,Def_eFG%,48.9
2023,NC Central,Def_eFG%,48.9
2023,Texas Tech,Def_eFG%,48.9
2023,Vanderbilt,Def_eFG%,48.9
2023,Mt St Mary's,Def_eFG%,48.9
2023,Liberty,Def_eFG%,49.0
2023,SIU Edward,Def_eFG%,49.0
2023,Merrimack,Def_eFG%,49.1
2023,Penn St,Def_eFG%,49.1
2023,Rhode Island,Def_eFG%,49.1
2023,Wagner,Def_eFG%,49.1
2023,New Hampshire,Def_eFG%,49.1
2023,Gardner-Webb,Def_eFG%,49.1
2023,Penn,Def_eFG%,49.2
2023,NC Wilmington,Def_eFG%,49.2
2023,E Carolina,Def_eFG%,49.2
2023,Fairfield,Def_eFG%,49.3
2023,Missouri St,Def_eFG%,49.3
2023,Air Force,Def_eFG%,49.3
2023,J Madison,Def_eFG%,49.4
2023,Alabama A&M,Def_eFG%,49.4
2023,BYU,Def_eFG%,49.5
2023,Saint Peter's,Def_eFG%,49.5
2023,E Kentucky,Def_eFG%,49.5
2023,Alabama St,Def_eFG%,49.5
2023,Mississippi,Def_eFG%,49.5
2023,Georgia So,Def_eFG%,49.5
2023,Texas So,Def_eFG%,49.6
2023,Richmond,Def_eFG%,49.6
2023,Robert Morris,Def_eFG%,49.6
2023,Siena,Def_eFG%,49.6
2023,Morehead St,Def_eFG%,49.6
2023,UT Martin,Def_eFG%,49.6
2023,Oregon St,Def_eFG%,49.6
2023,Akron,Def_eFG%,49.7
2023,Providence,Def_eFG%,49.7
2023,Washington St,Def_eFG%,49.8
2023,NC State,Def_eFG%,49.8
2023,Nevada,Def_eFG%,49.8
2023,S Florida,Def_eFG%,49.8
2023,Long Beach St,Def_eFG%,49.8
2023,Jacksonville,Def_eFG%,49.8
2023,Georgia,Def_eFG%,49.8
2023,Niagara,Def_eFG%,49.8
2023,Montana St,Def_eFG%,49.9
2023,Iowa St,Def_eFG%,49.9
2023,Tennessee St,Def_eFG%,49.9
2023,San Francisco,Def_eFG%,49.9
2023,E Washington,Def_eFG%,49.9
2023,Nebraska,Def_eFG%,49.9
2023,SC Upstate,Def_eFG%,50.0
2023,Bryant,Def_eFG%,50.0
2023,Butler,Def_eFG%,50.1
2023,Georgia Tech,Def_eFG%,50.1
2023,Wisconsin,Def_eFG%,50.1
2023,Kansas City,Def_eFG%,50.1
2023,Northeastern,Def_eFG%,50.1
2023,UMass,Def_eFG%,50.2
2023,UCSB,Def_eFG%,50.2
2023,Charlotte,Def_eFG%,50.2
2023,Norfolk St,Def_eFG%,50.2
2023,Duquesne,Def_eFG%,50.2
2023,Stonehill,Def_eFG%,50.2
2023,Lipscomb,Def_eFG%,50.2
2023,Sacred Heart,Def_eFG%,50.2
2023,St John's,Def_eFG%,50.2
2023,Arkansas St,Def_eFG%,50.2
2023,Stony Brook,Def_eFG%,50.3
2023,Xavier,Def_eFG%,50.3
2023,Wright St,Def_eFG%,50.3
2023,Rider,Def_eFG%,50.3
2023,Cal Poly,Def_eFG%,50.4
2023,Lehigh,Def_eFG%,50.4
2023,Navy,Def_eFG%,50.4
2023,Tulane,Def_eFG%,50.4
2023,CS Northridge,Def_eFG%,50.4
2023,Binghamton,Def_eFG%,50.5
2023,Boston U,Def_eFG%,50.5
2023,Furman,Def_eFG%,50.5
2023,New Mexico,Def_eFG%,50.5
2023,St Fran (NY),Def_eFG%,50.5
2023,Minnesota,Def_eFG%,50.5
2023,Saint Joseph's,Def_eFG%,50.5
2023,Louisiana,Def_eFG%,50.5
2023,NC A&T,Def_eFG%,50.6
2023,Maryland ES,Def_eFG%,50.6
2023,Virginia Tech,Def_eFG%,50.7
2023,W Kentucky,Def_eFG%,50.7
2023,FGCU,Def_eFG%,50.7
2023,Georgia St,Def_eFG%,50.7
2023,Morgan St,Def_eFG%,50.7
2023,N Illinois,Def_eFG%,50.7
2023,Villanova,Def_eFG%,50.7
2023,High Point,Def_eFG%,50.7
2023,UC Davis,Def_eFG%,50.7
2023,E Tennessee St,Def_eFG%,50.8
2023,Davidson,Def_eFG%,50.8
2023,Santa Clara,Def_eFG%,50.8
2023,N Dakota St,Def_eFG%,50.8
2023,Lafayette,Def_eFG%,50.8
2023,Chattanooga,Def_eFG%,50.9
2023,West Virginia,Def_eFG%,50.9
2023,Texas St,Def_eFG%,50.9
2023,S Dakota St,Def_eFG%,50.9
2023,Howard,Def_eFG%,50.9
2023,NW State,Def_eFG%,51.0
2023,La Salle,Def_eFG%,51.0
2023,Ball St,Def_eFG%,51.0
2023,Vermont,Def_eFG%,51.0
2023,UTEP,Def_eFG%,51.1
2023,Belmont,Def_eFG%,51.1
2023,W Carolina,Def_eFG%,51.1
2023,Kennesaw St,Def_eFG%,51.1
2023,CS Bakersfield,Def_eFG%,51.1
2023,Marquette,Def_eFG%,51.1
2023,Florida A&M,Def_eFG%,51.1
2023,Miami,Def_eFG%,51.1
2023,Longwood,Def_eFG%,51.2
2023,Montana,Def_eFG%,51.2
2023,Fresno St,Def_eFG%,51.2
2023,Syracuse,Def_eFG%,51.2
2023,Brown,Def_eFG%,51.2
2023,Illinois Chicago,Def_eFG%,51.2
2023,Bucknell,Def_eFG%,51.2
2023,Youngstown St,Def_eFG%,51.3
2023,Manhattan,Def_eFG%,51.3
2023,Idaho St,Def_eFG%,51.3
2023,C Connecticut,Def_eFG%,51.3
2023,UC Riverside,Def_eFG%,51.3
2023,Dartmouth,Def_eFG%,51.3
2023,SE Missouri St,Def_eFG%,51.3
2023,N Kentucky,Def_eFG%,51.3
2023,Southern,Def_eFG%,51.4
2023,AR-Pine Bluff,Def_eFG%,51.4
2023,Army,Def_eFG%,51.4
2023,Alcorn St,Def_eFG%,51.4
2023,Baylor,Def_eFG%,51.4
2023,SF Austin,Def_eFG%,51.4
2023,Stanford,Def_eFG%,51.5
2023,Boston College,Def_eFG%,51.5
2023,Valparaiso,Def_eFG%,51.5
2023,Wake Forest,Def_eFG%,51.6
2023,DePaul,Def_eFG%,51.6
2023,Ohio,Def_eFG%,51.6
2023,California,Def_eFG%,51.6
2023,Middle Tenn,Def_eFG%,51.6
2023,Loyola Chi,Def_eFG%,51.6
2023,Gonzaga,Def_eFG%,51.7
2023,Denver,Def_eFG%,51.7
2023,Tenn Tech,Def_eFG%,51.7
2023,UL Monroe,Def_eFG%,51.7
2023,Delaware,Def_eFG%,51.8
2023,SMU,Def_eFG%,51.8
2023,S Indiana,Def_eFG%,51.8
2023,American,Def_eFG%,51.8
2023,UCSD,Def_eFG%,51.8
2023,Holy Cross,Def_eFG%,51.8
2023,LSU,Def_eFG%,51.8
2023,Murray St,Def_eFG%,51.8
2023,Illinois St,Def_eFG%,51.8
2023,Loyola Mymt,Def_eFG%,51.9
2023,C Michigan,Def_eFG%,51.9
2023,Samford,Def_eFG%,51.9
2023,UT Arlington,Def_eFG%,51.9
2023,St Thomas,Def_eFG%,51.9
2023,St Francis PA,Def_eFG%,51.9
2023,Purdue FW,Def_eFG%,51.9
2023,Columbia,Def_eFG%,52.0
2023,G Washington,Def_eFG%,52.0
2023,UT Rio Grande,Def_eFG%,52.0
2023,Notre Dame,Def_eFG%,52.1
2023,Elon,Def_eFG%,52.1
2023,Florida Intl,Def_eFG%,52.1
2023,Colorado St,Def_eFG%,52.2
2023,E Illinois,Def_eFG%,52.2
2023,Colgate,Def_eFG%,52.2
2023,Sacramento St,Def_eFG%,52.2
2023,Jackson St,Def_eFG%,52.2
2023,Missouri,Def_eFG%,52.3
2023,NJIT,Def_eFG%,52.3
2023,UNLV,Def_eFG%,52.4
2023,Lindenwood,Def_eFG%,52.4
2023,The Citadel,Def_eFG%,52.4
2023,N Alabama,Def_eFG%,52.4
2023,N Florida,Def_eFG%,52.4
2023,UTSA,Def_eFG%,52.5
2023,Nicholls,Def_eFG%,52.5
2023,S Utah,Def_eFG%,52.5
2023,Buffalo,Def_eFG%,52.5
2023,Jacksonville St,Def_eFG%,52.5
2023,Pepperdine,Def_eFG%,52.5
2023,Campbell,Def_eFG%,52.5
2023,Radford,Def_eFG%,52.6
2023,Bethune,Def_eFG%,52.6
2023,South Carolina,Def_eFG%,52.6
2023,Texas A&M-CC,Def_eFG%,52.6
2023,South Dakota,Def_eFG%,52.7
2023,Weber St,Def_eFG%,52.8
2023,E Texas A&M,Def_eFG%,52.8
2023,Canisius,Def_eFG%,52.8
2023,Toledo,Def_eFG%,52.8
2023,UMBC,Def_eFG%,52.9
2023,Queens,Def_eFG%,53.0
2023,Lamar,Def_eFG%,53.0
2023,N Colorado,Def_eFG%,53.1
2023,Coastal Car,Def_eFG%,53.1
2023,Tarleton St,Def_eFG%,53.1
2023,Florida St,Def_eFG%,53.1
2023,Omaha,Def_eFG%,53.2
2023,Coppin St,Def_eFG%,53.2
2023,Miss Valley St,Def_eFG%,53.3
2023,Iowa,Def_eFG%,53.3
2023,Chicago St,Def_eFG%,53.3
2023,Stetson,Def_eFG%,53.3
2023,Wyoming,Def_eFG%,53.4
2023,W Illinois,Def_eFG%,53.4
2023,Maine,Def_eFG%,53.4
2023,North Dakota,Def_eFG%,53.5
2023,Detroit Mercy,Def_eFG%,53.6
2023,Georgetown,Def_eFG%,53.6
2023,Tulsa,Def_eFG%,53.6
2023,New Mexico St,Def_eFG%,53.6
2023,Miami OH,Def_eFG%,53.7
2023,N Iowa,Def_eFG%,53.8
2023,Utah Tech,Def_eFG%,53.8
2023,Hampton,Def_eFG%,53.9
2023,William & Mary,Def_eFG%,53.9
2023,Presbyterian,Def_eFG%,54.0
2023,Louisiana Tech,Def_eFG%,54.0
2023,Pacific,Def_eFG%,54.0
2023,Bowling Green,Def_eFG%,54.1
2023,Louisville,Def_eFG%,54.1
2023,New Orleans,Def_eFG%,54.1
2023,SE Louisiana,Def_eFG%,54.2
2023,Charleston So,Def_eFG%,54.3
2023,Idaho,Def_eFG%,54.3
2023,Incarnate Word,Def_eFG%,54.4
2023,Monmouth,Def_eFG%,54.4
2023,Portland,Def_eFG%,54.5
2023,Rice,Def_eFG%,54.6
2023,Bellarmine,Def_eFG%,54.7
2023,C Arkansas,Def_eFG%,54.7
2023,Austin Peay,Def_eFG%,54.7
2023,Wofford,Def_eFG%,54.8
2023,Winthrop,Def_eFG%,54.8
2023,Delaware St,Def_eFG%,54.8
2023,Oakland,Def_eFG%,54.8
2023,Green Bay,Def_eFG%,54.8
2023,W Michigan,Def_eFG%,54.8
2023,F Dickinson,Def_eFG%,55.0
2023,McNeese,Def_eFG%,55.0
2023,Portland St,Def_eFG%,55.0
2023,IU Indy,Def_eFG%,55.0
2023,LIU,Def_eFG%,55.1
2023,Albany,Def_eFG%,55.3
2023,N Arizona,Def_eFG%,55.3
2023,Hartford,Def_eFG%,55.4
2023,Loyola MD,Def_eFG%,55.5
2023,E Michigan,Def_eFG%,55.6
2023,Cornell,Def_eFG%,55.7
2023,Evansville,Def_eFG%,55.7
2023,Little Rock,Def_eFG%,56.1
2023,Abl Christian,Def_eFG%,56.5
2023,VMI,Def_eFG%,56.9
2023,Hou Christian,Def_eFG%,57.5
2023,S Carolina St,Def_eFG%,57.7
2023,San Diego,Def_eFG%,58.2
2023,Wisconsin,TOV%,12.9
2023,Oral Roberts,TOV%,13.0
2023,Notre Dame,TOV%,13.1
2023,NC State,TOV%,13.2
2023,Toledo,TOV%,13.3
2023,Virginia,TOV%,13.3
2023,Penn St,TOV%,13.5
2023,Iowa,TOV%,13.7
2023,Vermont,TOV%,14.0
2023,St Thomas,TOV%,14.3
2023,S Alabama,TOV%,14.4
2023,Northwestern,TOV%,14.4
2023,Gonzaga,TOV%,14.4
2023,Virginia Tech,TOV%,14.5
2023,UMBC,TOV%,14.6
2023,Michigan,TOV%,14.7
2023,Marquette,TOV%,14.7
2023,Tulane,TOV%,14.7
2023,New Hampshire,TOV%,14.7
2023,Colgate,TOV%,14.8
2023,Cincinnati,TOV%,14.8
2023,UCLA,TOV%,14.8
2023,W Illinois,TOV%,14.8
2023,Iona,TOV%,14.8
2023,North Carolina,TOV%,14.9
2023,Oakland,TOV%,14.9
2023,Nevada,TOV%,15.0
2023,Villanova,TOV%,15.1
2023,Marshall,TOV%,15.1
2023,W Carolina,TOV%,15.2
2023,Georgia Tech,TOV%,15.2
2023,N Alabama,TOV%,15.2
2023,Houston,TOV%,15.2
2023,Drake,TOV%,15.3
2023,Youngstown St,TOV%,15.3
2023,New Mexico,TOV%,15.3
2023,Stetson,TOV%,15.3
2023,Furman,TOV%,15.5
2023,Hampton,TOV%,15.5
2023,N Arizona,TOV%,15.5
2023,Hofstra,TOV%,15.6
2023,Missouri,TOV%,15.6
2023,San Diego,TOV%,15.7
2023,Liberty,TOV%,15.7
2023,Florida,TOV%,15.7
2023,NJIT,TOV%,15.7
2023,Ohio St,TOV%,15.8
2023,Ohio,TOV%,15.8
2023,Vanderbilt,TOV%,15.8
2023,Clemson,TOV%,15.8
2023,Davidson,TOV%,15.8
2023,Kent St,TOV%,15.8
2023,Pacific,TOV%,15.9
