,Team,Strength of Schedule,Year
2187,Illinois St,0.6008771929824561,2018
2188,Dayton,0.5964912280701754,2018
2189,Memphis,0.5964912280701754,2018
2190,Saint Joseph's,0.5964912280701754,2018
2191,La Salle,0.5964912280701754,2018
2192,N Iowa,0.5833333333333334,2018
2193,Wyoming,0.5833333333333334,2018
2194,Saint Mary's,0.5789473684210527,2018
2195,New Mexico,0.5789473684210527,2018
2196,VCU,0.5789473684210527,2018
2197,Utah St,0.5701754385964912,2018
2198,BYU,0.5657894736842105,2018
2199,W Kentucky,0.5614035087719298,2018
2200,UNLV,0.5614035087719298,2018
2201,Fresno St,0.5570175438596492,2018
2202,California,0.5526315789473685,2018
2203,Saint Louis,0.5482456140350878,2018
2204,G Washington,0.543859649122807,2018
2205,Loyola Chi,0.543859649122807,2018
2206,Northeastern,0.5394736842105263,2018
2207,Vermont,0.5394736842105263,2018
2208,Drake,0.5394736842105263,2018
2209,Bucknell,0.5350877192982456,2018
2210,Harvard,0.5350877192982456,2018
2211,UMass,0.5307017543859649,2018
2212,Monmouth,0.5307017543859649,2018
2213,New Mexico St,0.5307017543859649,2018
2214,Louisiana,0.5307017543859649,2018
2215,Indiana St,0.5219298245614035,2018
2216,S Dakota St,0.5219298245614035,2018
2217,Colorado St,0.5219298245614035,2018
2218,Buffalo,0.5175438596491229,2018
2219,Tulane,0.5131578947368421,2018
2220,Valparaiso,0.5131578947368421,2018
2221,S Illinois,0.5131578947368421,2018
2222,Missouri St,0.5087719298245614,2018
2223,Pacific,0.5087719298245614,2018
2224,George Mason,0.5087719298245614,2018
2225,Hofstra,0.5087719298245614,2018
2226,Yale,0.5043859649122807,2018
2227,Old Dominion,0.5043859649122807,2018
2228,Bradley,0.5043859649122807,2018
2229,UC Irvine,0.5,2018
2230,Iona,0.5,2018
2231,San Diego,0.5,2018
2232,Furman,0.4912280701754386,2018
2233,San Francisco,0.4912280701754386,2018
2234,Belmont,0.4912280701754386,2018
2235,William & Mary,0.4824561403508772,2018
2236,UT Arlington,0.4824561403508772,2018
2237,Evansville,0.4824561403508772,2018
2238,San Jose St,0.47807017543859653,2018
2239,Princeton,0.4736842105263158,2018
2240,E Tennessee St,0.4692982456140351,2018
2241,Fordham,0.4605263157894737,2018
2242,South Dakota,0.4605263157894737,2018
2243,Toledo,0.456140350877193,2018
2244,Georgia So,0.456140350877193,2018
2245,Rider,0.456140350877193,2018
2246,E Washington,0.456140350877193,2018
2247,Air Force,0.4517543859649123,2018
2248,Mercer,0.4517543859649123,2018
2249,NC Wilmington,0.4517543859649123,2018
2250,N Kentucky,0.4517543859649123,2018
2251,Towson,0.4473684210526316,2018
2252,Ball St,0.4473684210526316,2018
2253,Louisiana Tech,0.4473684210526316,2018
2254,Utah Valley,0.4473684210526316,2018
2255,Elon,0.4473684210526316,2018
2256,J Madison,0.4429824561403509,2018
2257,Miami OH,0.4385964912280702,2018
2258,UAB,0.4385964912280702,2018
2259,Georgia St,0.4342105263157895,2018
2260,Oakland,0.4342105263157895,2018
2261,Charleston,0.4342105263157895,2018
2262,N Dakota St,0.4342105263157895,2018
2263,NC Greensboro,0.4342105263157895,2018
2264,Long Beach St,0.4342105263157895,2018
2265,Loyola Mymt,0.4298245614035088,2018
2266,Penn,0.4298245614035088,2018
2267,Portland St,0.4298245614035088,2018
2268,Canisius,0.42543859649122806,2018
2269,Murray St,0.42543859649122806,2018
2270,Drexel,0.4210526315789474,2018
2271,Oral Roberts,0.4210526315789474,2018
2272,Marshall,0.4210526315789474,2018
2273,Montana,0.4210526315789474,2018
2274,W Michigan,0.4210526315789474,2018
2275,Wofford,0.4166666666666667,2018
2276,Columbia,0.4166666666666667,2018
2277,Kent St,0.4166666666666667,2018
2278,Siena,0.41228070175438597,2018
2279,Ohio,0.41228070175438597,2018
2280,Niagara,0.41228070175438597,2018
2281,Troy,0.41228070175438597,2018
2282,Stony Brook,0.41228070175438597,2018
2283,App State,0.40789473684210525,2018
2284,UC Davis,0.40789473684210525,2018
2285,Omaha,0.40789473684210525,2018
2286,Dartmouth,0.40789473684210525,2018
2287,Wright St,0.4035087719298246,2018
2288,UCSB,0.3991228070175439,2018
2289,Pepperdine,0.3991228070175439,2018
2290,CS Fullerton,0.3991228070175439,2018
2291,Manhattan,0.3991228070175439,2018
2292,Fairfield,0.3991228070175439,2018
2293,Purdue FW,0.3991228070175439,2018
2294,Charlotte,0.39473684210526316,2018
2295,Delaware,0.39473684210526316,2018
2296,Coastal Car,0.39473684210526316,2018
2297,N Texas,0.39035087719298245,2018
2298,CS Bakersfield,0.39035087719298245,2018
2299,Cornell,0.39035087719298245,2018
2300,UTSA,0.38596491228070173,2018
2301,Albany,0.38596491228070173,2018
2302,Grand Canyon,0.38596491228070173,2018
2303,Portland,0.38596491228070173,2018
2304,Akron,0.38596491228070173,2018
2305,NC Asheville,0.3815789473684211,2018
2306,N Colorado,0.3815789473684211,2018
2307,UL Monroe,0.3815789473684211,2018
2308,Denver,0.3771929824561404,2018
2309,Idaho,0.3771929824561404,2018
2310,Saint Peter's,0.3771929824561404,2018
2311,Austin Peay,0.3771929824561404,2018
2312,Quinnipiac,0.3728070175438597,2018
2313,Duquesne,0.3728070175438597,2018
2314,Santa Clara,0.3728070175438597,2018
2315,N Illinois,0.368421052631579,2018
2316,Jacksonville St,0.368421052631579,2018
2317,E Michigan,0.368421052631579,2018
2318,Texas St,0.368421052631579,2018
2319,Lipscomb,0.36403508771929827,2018
2320,Holy Cross,0.36403508771929827,2018
2321,UTEP,0.36403508771929827,2018
2322,Radford,0.36403508771929827,2018
2323,Lehigh,0.36403508771929827,2018
2324,Tennessee St,0.36403508771929827,2018
2325,Tenn Tech,0.36403508771929827,2018
2326,Colgate,0.35964912280701755,2018
2327,Marist,0.35964912280701755,2018
2328,Boston U,0.35964912280701755,2018
2329,S Florida,0.35526315789473684,2018
2330,Bowling Green,0.35526315789473684,2018
2331,North Dakota,0.35526315789473684,2018
2332,Rice,0.3508771929824562,2018
2333,FGCU,0.3508771929824562,2018
2334,Southern Miss,0.3508771929824562,2018
2335,Samford,0.3508771929824562,2018
2336,Morehead St,0.34649122807017546,2018
2337,UC Riverside,0.34649122807017546,2018
2338,E Illinois,0.34649122807017546,2018
2339,Arkansas St,0.34649122807017546,2018
2340,S Alabama,0.34210526315789475,2018
2341,Little Rock,0.34210526315789475,2018
2342,Illinois Chicago,0.34210526315789475,2018
2343,Winthrop,0.34210526315789475,2018
2344,Brown,0.34210526315789475,2018
2345,SIU Edward,0.34210526315789475,2018
2346,Kansas City,0.34210526315789475,2018
2347,E Carolina,0.34210526315789475,2018
2348,W Carolina,0.3377192982456141,2018
2349,Milwaukee,0.3377192982456141,2018
2350,Sacramento St,0.33333333333333337,2018
2351,Robert Morris,0.33333333333333337,2018
2352,C Michigan,0.33333333333333337,2018
2353,UMBC,0.33333333333333337,2018
2354,Army,0.33333333333333337,2018
2355,Florida Atlantic,0.32894736842105265,2018
2356,Detroit Mercy,0.32894736842105265,2018
2357,Loyola MD,0.32456140350877194,2018
2358,Cleveland St,0.32456140350877194,2018
2359,Navy,0.32456140350877194,2018
2360,E Kentucky,0.32456140350877194,2018
2361,Lafayette,0.3201754385964912,2018
2362,C Arkansas,0.3201754385964912,2018
2363,Youngstown St,0.3201754385964912,2018
2364,Weber St,0.3201754385964912,2018
2365,American,0.3201754385964912,2018
2366,Texas So,0.3201754385964912,2018
2367,IU Indy,0.31578947368421056,2018
2368,UT Rio Grande,0.31578947368421056,2018
2369,New Hampshire,0.31578947368421056,2018
2370,Cal Poly,0.3114035087719298,2018
2371,Montana St,0.30701754385964913,2018
2372,Chattanooga,0.30701754385964913,2018
2373,Seattle,0.29824561403508776,2018
2374,Hartford,0.29824561403508776,2018
2375,SF Austin,0.29385964912280704,2018
2376,Green Bay,0.29385964912280704,2018
2377,N Florida,0.29385964912280704,2018
2378,Gardner-Webb,0.29385964912280704,2018
2379,SE Missouri St,0.2894736842105263,2018
2380,Bryant,0.2894736842105263,2018
2381,Hawai'i,0.28070175438596495,2018
2382,Maine,0.27631578947368424,2018
2383,F Dickinson,0.27631578947368424,2018
2384,Liberty,0.27631578947368424,2018
2385,St Francis PA,0.27631578947368424,2018
2386,UT Martin,0.27631578947368424,2018
2387,S Utah,0.27631578947368424,2018
2388,SE Louisiana,0.27631578947368424,2018
2389,Sam Houston,0.27631578947368424,2018
2390,New Orleans,0.2719298245614036,2018
2391,N Arizona,0.2675438596491228,2018
2392,Florida Intl,0.2675438596491228,2018
2393,Nicholls,0.2675438596491228,2018
2394,Kennesaw St,0.2675438596491228,2018
2395,Wagner,0.26315789473684215,2018
2396,UMass Lowell,0.26315789473684215,2018
2397,C Connecticut,0.25877192982456143,2018
2398,The Citadel,0.2543859649122807,2018
2399,Binghamton,0.25000000000000006,2018
2400,High Point,0.24561403508771928,2018
2401,W Illinois,0.24561403508771928,2018
2402,NJIT,0.24561403508771928,2018
2403,CS Northridge,0.24561403508771928,2018
2404,Lamar,0.24122807017543862,2018
2405,Idaho St,0.24122807017543862,2018
2406,Chicago St,0.24122807017543862,2018
2407,VMI,0.23684210526315796,2018
2408,Campbell,0.23684210526315796,2018
2409,St Fran (NY),0.2324561403508772,2018
2410,Charleston So,0.22807017543859653,2018
2411,Mt St Mary's,0.22368421052631582,2018
2412,Sacred Heart,0.22368421052631582,2018
2413,LIU-Brooklyn,0.22368421052631582,2018
2414,Texas A&M-CC,0.2192982456140351,2018
2415,Abl Christian,0.21052631578947373,2018
2416,McNeese,0.2017543859649123,2018
2417,Prairie View,0.2017543859649123,2018
2418,Hou Christian,0.2017543859649123,2018
2419,AR-Pine Bluff,0.1710526315789474,2018
2420,SC Upstate,0.1710526315789474,2018
2421,Longwood,0.16228070175438603,2018
2422,Stetson,0.16228070175438603,2018
2423,Coppin St,0.15789473684210525,2018
2424,Savannah St,0.15789473684210525,2018
2425,Grambling,0.1535087719298246,2018
2426,Presbyterian,0.14473684210526322,2018
2427,Jacksonville,0.1359649122807018,2018
2428,Hampton,0.13157894736842107,2018
2429,Alabama St,0.13157894736842107,2018
2430,Florida A&M,0.1271929824561404,2018
2431,Miss Valley St,0.1228070175438597,2018
2432,Howard,0.11403508771929827,2018
2433,Norfolk St,0.11403508771929827,2018
2434,Alabama A&M,0.11403508771929827,2018
2435,Incarnate Word,0.10087719298245623,2018
2436,Morgan St,0.10087719298245623,2018
2437,Southern,0.09649122807017546,2018
2438,NC A&T,0.09210526315789475,2018
2439,NW State,0.07017543859649122,2018
2440,Jackson St,0.07017543859649122,2018
2441,S Carolina St,0.07017543859649122,2018
2442,Bethune,0.061403508771929904,2018
2443,NC Central,0.05701754385964919,2018
2444,Maryland ES,0.026315789473684237,2018
2445,Alcorn St,0.021929824561403577,2018
2446,Delaware St,0.0,2018
2447,Duke,1.0,2019
2448,Virginia,0.9632352941176471,2019
2449,North Carolina,0.948529411764706,2019
2450,Kansas,0.9191176470588236,2019
2451,Michigan St,0.9191176470588236,2019
2452,Purdue,0.9044117647058824,2019
2453,Wisconsin,0.8970588235294118,2019
2454,Louisville,0.8860294117647058,2019
2455,Kentucky,0.8823529411764706,2019
2456,Virginia Tech,0.8566176470588236,2019
2457,Oklahoma,0.8529411764705883,2019
2458,Indiana,0.849264705882353,2019
2459,Michigan,0.849264705882353,2019
2460,Texas,0.849264705882353,2019
2461,Maryland,0.8455882352941178,2019
2462,Penn St,0.8419117647058825,2019
2463,Florida,0.8419117647058825,2019
2464,Gonzaga,0.8345588235294118,2019
2465,Illinois,0.8345588235294118,2019
2466,Auburn,0.8308823529411765,2019
2467,Florida St,0.8272058823529412,2019
2468,Nebraska,0.8272058823529412,2019
2469,Texas Tech,0.8272058823529412,2019
2470,Tennessee,0.823529411764706,2019
2471,Iowa St,0.8198529411764707,2019
2472,Kansas St,0.8161764705882353,2019
2473,Ohio St,0.8125,2019
2474,Oklahoma St,0.8125,2019
2475,Iowa,0.8051470588235294,2019
2476,Clemson,0.8014705882352942,2019
2477,Syracuse,0.8014705882352942,2019
2478,Mississippi St,0.7941176470588236,2019
2479,NC State,0.7904411764705883,2019
2480,Marquette,0.786764705882353,2019
2481,LSU,0.786764705882353,2019
2482,Creighton,0.7830882352941178,2019
2483,Minnesota,0.7830882352941178,2019
2484,Villanova,0.7830882352941178,2019
2485,Baylor,0.7757352941176471,2019
2486,Alabama,0.7720588235294118,2019
2487,TCU,0.7720588235294118,2019
2488,Seton Hall,0.7720588235294118,2019
2489,West Virginia,0.7683823529411765,2019
2490,Northwestern,0.7573529411764706,2019
2491,Rutgers,0.7536764705882353,2019
2492,Texas A&M,0.7536764705882353,2019
2493,Missouri,0.7536764705882353,2019
2494,Mississippi,0.75,2019
2495,South Carolina,0.75,2019
2496,Butler,0.75,2019
2497,Miami,0.7426470588235294,2019
2498,Xavier,0.7426470588235294,2019
2499,Arkansas,0.7389705882352942,2019
2500,Notre Dame,0.7279411764705883,2019
2501,Georgia,0.7279411764705883,2019
2502,St John's,0.7205882352941176,2019
2503,Vanderbilt,0.7132352941176471,2019
2504,Providence,0.7132352941176471,2019
2505,Georgia Tech,0.7132352941176471,2019
2506,Washington,0.6985294117647058,2019
2507,Arizona,0.6948529411764706,2019
2508,Pittsburgh,0.6911764705882353,2019
2509,Boston College,0.6911764705882353,2019
2510,Georgetown,0.6875,2019
2511,Oregon,0.6838235294117647,2019
2512,Arizona St,0.6838235294117647,2019
2513,Stanford,0.6764705882352942,2019
2514,UCLA,0.6727941176470589,2019
2515,DePaul,0.6691176470588236,2019
2516,Cincinnati,0.6691176470588236,2019
2517,Utah,0.6654411764705883,2019
2518,Wichita St,0.6580882352941178,2019
2519,USC,0.6397058823529412,2019
2520,Houston,0.6397058823529412,2019
2521,Wake Forest,0.6397058823529412,2019
2522,Temple,0.6397058823529412,2019
2523,UConn,0.6360294117647058,2019
2524,Oregon St,0.6323529411764706,2019
2525,BYU,0.6323529411764706,2019
2526,Saint Mary's,0.6286764705882353,2019
2527,Nevada,0.6286764705882353,2019
2528,Memphis,0.625,2019
2529,Buffalo,0.6176470588235294,2019
2530,VCU,0.6176470588235294,2019
2531,Colorado,0.6176470588235294,2019
2532,Dayton,0.6139705882352942,2019
2533,UCF,0.6139705882352942,2019
2534,California,0.5992647058823529,2019
2535,Tulsa,0.5955882352941176,2019
2536,Wofford,0.5919117647058824,2019
2537,Utah St,0.5882352941176471,2019
2538,San Diego,0.5882352941176471,2019
2539,SMU,0.5808823529411765,2019
2540,Davidson,0.5661764705882353,2019
2541,San Francisco,0.5661764705882353,2019
2542,San Diego St,0.5588235294117647,2019
2543,Fresno St,0.5551470588235294,2019
2544,W Kentucky,0.5514705882352942,2019
2545,Saint Louis,0.5477941176470589,2019
2546,Saint Joseph's,0.5404411764705883,2019
2547,Harvard,0.5404411764705883,2019
2548,Ball St,0.5367647058823529,2019
2549,Boise St,0.5367647058823529,2019
2550,Northeastern,0.5330882352941176,2019
2551,St Bonaventure,0.5330882352941176,2019
2552,Rhode Island,0.5294117647058824,2019
2553,New Mexico,0.5257352941176471,2019
2554,Georgia So,0.5220588235294118,2019
2555,Georgia St,0.5147058823529412,2019
2556,S Illinois,0.5147058823529412,2019
2557,Toledo,0.5147058823529412,2019
2558,Miami OH,0.5147058823529412,2019
2559,Washington St,0.5073529411764706,2019
