,Team,Last 10 Rating,Strength of Schedule,Shooting %,Effective Field Goal %,Three Point %,Two Point %,Free Throw %,FT Attempted per FG Attempted,Turnovers Per Possession,True Shooting %,Offensive Rebounding %,Defensive Rebounding %,Total Rebounding %,Block %,Steal %,Assist/Turnover Ratio,Defensive Efficiency,Effective Possesion Ratio,Win %,Win % Close Games,Possessions Per Game,Year
519,Colgate,0.47222222222222227,0.3682008368200837,0.5617283950617282,0.594736842105263,0.7245508982035929,0.4408602150537635,0.5242718446601944,0.5784615384615385,0.6344827586206896,0.5813333333333333,0.6431535269709544,0.4361702127659579,0.5819209039548023,0.43333333333333335,0.42105263157894746,0.24474885844748862,-0.4191419141914192,0.3484848484848486,0.5560165975103736,0.4,0.40160642570281135,2008
520,UL Monroe,0.47222222222222227,0.4518828451882846,0.3765432098765431,0.5315789473684212,0.4850299401197604,0.44623655913978544,0.6359223300970873,0.6584615384615383,0.613793103448276,0.56,0.5394190871369294,0.18085106382978733,0.384180790960452,0.23333333333333328,0.39473684210526316,0.1863013698630137,-0.8250825082508255,0.3787878787878789,0.27904564315352703,0.375,0.4337349397590362,2008
521,Wyoming,0.4703703703703704,0.5648535564853557,0.5555555555555558,0.5684210526315789,0.317365269461078,0.6612903225806455,0.621359223300971,0.8030769230769231,0.703448275862069,0.6080000000000001,0.4564315352697096,0.6329787234042552,0.6214689265536721,0.5416666666666666,0.1842105263157896,0.26940639269406397,-0.5973597359735976,0.21212121212121193,0.37344398340248963,0.75,0.5381526104417671,2008
522,Northwestern,0.4703703703703704,0.6820083682008369,0.5308641975308639,0.6789473684210527,0.6047904191616766,0.5967741935483875,0.3932038834951457,0.12923076923076915,0.2344827586206899,0.5786666666666669,0.0,0.25,0.0,0.19999999999999996,0.8289473684210528,0.904109589041096,-0.7887788778877893,0.358585858585859,0.2904564315352698,0.4,0.22088353413654627,2008
523,E Michigan,0.4703703703703704,0.5439330543933055,0.4320987654320989,0.6052631578947372,0.5508982035928145,0.505376344086022,0.679611650485437,0.6461538461538462,0.6000000000000001,0.6266666666666669,0.6804979253112032,0.4893617021276597,0.6045197740112997,0.2416666666666667,0.3421052631578948,0.3369863013698631,-0.6435643564356441,0.44949494949494984,0.43879668049792536,0.455,0.3052208835341368,2008
524,Murray St,0.4666666666666667,0.35983263598326365,0.8271604938271606,0.7894736842105265,0.7125748502994014,0.752688172043011,0.7524271844660197,0.5415384615384614,0.5310344827586206,0.7866666666666666,0.5518672199170124,0.521276595744681,0.6214689265536721,0.3833333333333333,0.4868421052631581,0.47214611872146117,-0.6171617161716174,0.3787878787878789,0.5591286307053943,0.4,0.38152610441767054,2008
525,Lafayette,0.46481481481481485,0.38075313807531386,0.5617283950617282,0.7578947368421054,0.8083832335329342,0.505376344086022,0.5194174757281558,0.6984615384615384,0.6206896551724139,0.7333333333333334,0.6390041493775932,0.22340425531914887,0.44067796610169463,0.3333333333333333,0.5526315789473685,0.3789954337899544,-0.5643564356435649,0.3838383838383841,0.5560165975103736,0.455,0.5823293172690764,2008
526,Elon,0.46481481481481485,0.4728033472803348,0.4814814814814814,0.46842105263157885,0.34730538922155696,0.4838709677419355,0.4951456310679614,0.2707692307692309,0.4275862068965517,0.42133333333333356,0.4522821576763484,0.48404255319148914,0.4632768361581925,0.26666666666666666,0.44736842105263175,0.3771689497716896,-0.5742574257425743,0.5000000000000009,0.3993775933609959,0.4,0.321285140562249,2008
527,Fresno St,0.45925925925925926,0.493723849372385,0.4197530864197532,0.5315789473684212,0.49101796407185616,0.456989247311828,0.6359223300970873,0.34769230769230763,0.2206896551724138,0.512,0.1659751037344398,0.691489361702128,0.37288135593220373,0.29999999999999993,0.3026315789473686,0.5105022831050228,-0.42904290429042913,0.4797979797979801,0.46058091286307057,0.167,0.49799196787148636,2008
528,Manhattan,0.45925925925925926,0.35983263598326365,0.46296296296296324,0.5,0.5568862275449102,0.39784946236559193,0.37864077669902896,0.6153846153846153,0.43448275862068986,0.48,0.5518672199170124,0.521276595744681,0.4802259887005649,0.375,0.6578947368421052,0.29680365296803646,-0.5973597359735976,0.5707070707070709,0.4076763485477179,0.5,0.4618473895582329,2008
529,Cornell,0.45740740740740743,0.41004184100418417,0.8333333333333335,0.8842105263157896,0.8622754491017968,0.7688172043010755,0.9368932038834954,0.4492307692307692,0.4551724137931037,0.8853333333333335,0.39004149377593345,0.6755319148936172,0.5819209039548023,0.2833333333333333,0.3157894736842106,0.5041095890410959,-0.4521452145214524,0.3383838383838391,0.812240663900415,0.8,0.49397590361445776,2008
530,Portland,0.45740740740740743,0.4435146443514645,0.4444444444444442,0.48421052631578965,0.3772455089820359,0.4946236559139785,0.6165048543689324,0.3107692307692307,0.5793103448275865,0.4613333333333336,0.5560165975103734,0.771276595744681,0.6610169491525424,0.19999999999999996,0.2763157894736843,0.31324200913242006,-0.7062706270627066,0.41919191919191956,0.2686721991701245,0.2,0.3654618473895588,2008
531,Colorado St,0.45740740740740743,0.5690376569037657,0.5061728395061729,0.5157894736842104,0.4191616766467068,0.5161290322580645,0.6990291262135928,0.283076923076923,0.4620689655172414,0.496,0.34854771784232363,0.3936170212765955,0.3898305084745761,0.3583333333333333,0.052631578947368474,0.3378995433789954,-0.7920792079207923,0.3686868686868694,0.20746887966804983,0.286,0.31325301204819267,2008
532,Pepperdine,0.4555555555555556,0.5355648535564854,0.36419753086419737,0.41052631578947363,0.25149700598802394,0.467741935483871,0.5776699029126218,0.5076923076923076,0.5724137931034483,0.42399999999999993,0.5394190871369294,0.28723404255319096,0.3898305084745761,0.3999999999999999,0.8157894736842107,0.22922374429223746,-0.6270627062706273,0.41414141414141437,0.34543568464730295,0.222,0.8232931726907631,2008
533,Detroit Mercy,0.4555555555555556,0.5564853556485356,0.42592592592592604,0.5473684210526315,0.7724550898203593,0.274193548387097,0.46601941747572795,0.20615384615384613,0.4137931034482758,0.4826666666666668,0.46887966804979253,0.6010638297872339,0.46892655367231617,0.27499999999999997,0.4342105263157895,0.4237442922374429,-0.7062706270627066,0.4797979797979801,0.23029045643153528,0.273,0.1807228915662651,2008
534,La Salle,0.4555555555555556,0.5899581589958159,0.574074074074074,0.6631578947368424,0.8502994011976048,0.42473118279569944,0.587378640776699,0.5353846153846152,0.6000000000000001,0.6453333333333338,0.7095435684647303,0.691489361702128,0.7288135593220337,0.29999999999999993,0.4342105263157895,0.33881278538812787,-0.5379537953795381,0.43939393939393945,0.5186721991701245,0.636,0.6064257028112454,2008
535,S Dakota St,0.4537037037037037,0.4728033472803348,0.5370370370370368,0.5210526315789474,0.4251497005988023,0.5215053763440864,0.6699029126213594,0.5199999999999999,0.6000000000000001,0.536,0.7427385892116182,0.6063829787234041,0.6779661016949152,0.2416666666666667,0.052631578947368474,0.2995433789954338,-0.7491749174917497,0.4595959595959602,0.2686721991701245,0.286,0.3614457831325302,2008
536,Weber St,0.45185185185185184,0.4518828451882846,0.574074074074074,0.6368421052631583,0.6287425149700601,0.543010752688172,0.7621359223300974,0.7846153846153846,0.703448275862069,0.6933333333333334,0.34439834024896265,0.7765957446808511,0.6327683615819213,0.42499999999999993,0.26315789473684215,0.21095890410958906,-0.47524752475247567,0.15151515151515138,0.5394190871369295,0.455,0.30923694779116495,2008
537,Iowa,0.45,0.7112970711297072,0.45061728395061706,0.5894736842105268,0.5329341317365273,0.510752688172043,0.3058252427184467,0.4707692307692307,0.7586206896551724,0.528,0.4522821576763484,0.7287234042553195,0.6553672316384183,0.3999999999999999,0.1578947368421053,0.3159817351598173,-0.35643564356435675,0.20707070707070763,0.4294605809128631,0.25,0.12048192771084354,2008
538,Mt St Mary's,0.4481481481481482,0.3765690376569038,0.5432098765432101,0.5526315789473686,0.6287425149700601,0.44623655913978544,0.5,0.4923076923076922,0.46896551724137936,0.528,0.4439834024896264,0.49999999999999956,0.48587570621468945,0.43333333333333335,0.5131578947368421,0.36986301369863017,-0.3894389438943895,0.42424242424242475,0.5186721991701245,0.375,0.4618473895582329,2008
539,N Colorado,0.4481481481481482,0.41004184100418417,0.4567901234567904,0.49473684210526336,0.4790419161676651,0.4408602150537635,0.5970873786407767,0.643076923076923,0.6551724137931034,0.528,0.6265560165975105,0.6595744680851063,0.6666666666666665,0.1,0.4736842105263158,0.26210045662100456,-0.5676567656765679,0.404040404040404,0.3993775933609959,0.5,0.4738955823293174,2008
540,Toledo,0.4481481481481482,0.6276150627615064,0.24074074074074092,0.32631578947368434,0.28742514970059885,0.295698924731183,0.3495145631067964,0.5046153846153846,0.6758620689655173,0.30933333333333346,0.4522821576763484,0.24468085106382942,0.2881355932203391,0.375,0.8947368421052632,0.091324200913242,-0.5181518151815183,0.3333333333333339,0.3319502074688797,0.833,0.34939759036144613,2008
541,LIU-Brooklyn,0.4481481481481482,0.3096234309623431,0.3765432098765431,0.4315789473684215,0.4251497005988023,0.3655913978494625,0.441747572815534,0.6092307692307691,0.30344827586206913,0.4293333333333331,0.6763485477178423,0.6808510638297873,0.6779661016949152,0.25,0.32894736842105265,0.31689497716894977,-0.48184818481848213,0.7272727272727275,0.5560165975103736,0.286,0.5863453815261046,2008
542,Utah St,0.4444444444444445,0.5104602510460252,1.0,0.9473684210526319,0.8083832335329342,0.9301075268817205,0.9514563106796117,0.5753846153846153,0.5241379310344829,0.9626666666666668,0.6680497925311203,0.5106382978723403,0.7514124293785311,0.21666666666666662,0.19736842105263164,0.736986301369863,-0.6699669966996704,0.3939393939393945,0.7043568464730292,0.571,0.3012048192771086,2008
543,Troy,0.44074074074074077,0.41422594142259417,0.28395061728395055,0.49473684210526336,0.5089820359281438,0.3225806451612905,0.6553398058252431,0.31692307692307686,0.2551724137931035,0.47733333333333317,0.4024896265560166,0.25,0.23163841807909602,0.3416666666666666,0.5657894736842107,0.4593607305936074,-0.7392739273927393,0.6414141414141419,0.35892116182572614,0.167,0.6907630522088355,2008
544,Oregon St,0.44074074074074077,0.5941422594142259,0.14197530864197505,0.15263157894736867,0.19161676646706582,0.11827956989247346,0.3009708737864081,0.24923076923076926,0.30344827586206913,0.1120000000000001,0.6265560165975105,0.5159574468085109,0.4632768361581925,0.3333333333333333,0.23684210526315808,0.3525114155251142,-0.6303630363036308,0.7727272727272734,0.23962655601659755,0.0,0.3694779116465865,2008
545,Youngstown St,0.44074074074074077,0.5732217573221757,0.48765432098765427,0.48421052631578965,0.4670658682634732,0.44623655913978544,0.22330097087378675,0.5046153846153846,0.4965517241379309,0.42666666666666675,0.27800829875518673,0.6755319148936172,0.4011299435028248,0.30833333333333335,0.4342105263157895,0.3415525114155251,-0.6039603960396045,0.32323232323232354,0.27904564315352703,0.571,0.44979919678714886,2008
546,Chicago St,0.4388888888888889,0.46861924686192474,0.5185185185185186,0.573684210526316,0.5149700598802396,0.526881720430108,0.45145631067961167,0.31999999999999995,0.5724137931034483,0.5173333333333332,0.4979253112033194,0.21808510638297873,0.3615819209039546,0.44166666666666665,0.4736842105263158,0.30045662100456616,-0.7986798679867988,0.3636363636363642,0.3319502074688797,0.5,0.6385542168674703,2008
547,E Carolina,0.4388888888888889,0.44769874476987453,0.382716049382716,0.5052631578947371,0.7485029940119763,0.22580645161290347,0.47572815533980606,0.7046153846153845,0.5310344827586206,0.512,0.48962655601659744,0.16489361702127647,0.35593220338983045,0.475,0.32894736842105265,0.43470319634703203,-0.7491749174917497,0.41919191919191956,0.31535269709543573,0.167,0.4136546184738954,2008
548,Hawai'i,0.43518518518518523,0.46025104602510464,0.5864197530864201,0.5578947368421057,0.437125748502994,0.5698924731182795,0.7815533980582523,0.4738461538461537,0.40000000000000013,0.5786666666666669,0.5394190871369294,0.30319148936170226,0.42372881355932224,0.3916666666666666,0.35526315789473684,0.5890410958904111,-0.6270627062706273,0.4898989898989905,0.43879668049792536,0.5,0.4578313253012052,2008
549,Louisiana,0.43518518518518523,0.5104602510460252,0.36419753086419737,0.4421052631578948,0.45508982035928125,0.360215053763441,0.31067961165048574,0.6307692307692309,0.5310344827586206,0.42133333333333356,0.6431535269709544,0.25,0.4067796610169494,0.45833333333333326,0.5263157894736842,0.2027397260273972,-0.43894389438943904,0.5303030303030303,0.5,0.75,0.39357429718875503,2008
550,Rutgers,0.43333333333333335,0.6150627615062761,0.2901234567901234,0.31052631578947354,0.32335329341317376,0.2688172043010755,0.3009708737864081,0.4676923076923075,0.5379310344827588,0.2826666666666666,0.5103734439834026,0.5319148936170213,0.47457627118644075,0.575,0.23684210526315808,0.1333333333333333,-0.49174917491749204,0.45454545454545503,0.3578838174273859,0.333,0.4738955823293174,2008
551,Liberty,0.4314814814814815,0.4225941422594143,0.6851851851851851,0.8157894736842106,0.6167664670658681,0.838709677419355,0.7718446601941751,0.34153846153846146,0.4482758620689655,0.7839999999999998,0.2572614107883817,0.5957446808510642,0.47457627118644075,0.1,0.2763157894736843,0.6073059360730595,-0.5907590759075911,0.30303030303030365,0.43879668049792536,0.375,0.30923694779116495,2008
552,William & Mary,0.4314814814814815,0.4309623430962344,0.3765432098765431,0.5210526315789474,0.5269461077844311,0.39784946236559193,0.5048543689320395,0.34769230769230763,0.4896551724137932,0.4853333333333336,0.4564315352697096,0.38297872340425565,0.41242937853107353,0.19999999999999996,0.4342105263157895,0.46210045662100463,-0.4884488448844886,0.43939393939393945,0.4792531120331951,0.75,0.2530120481927711,2008
553,NC A&T,0.4314814814814815,0.2092050209205021,0.5679012345679011,0.6105263157894738,0.46107784431137744,0.6290322580645165,0.08737864077669899,0.6707692307692307,0.7310344827586208,0.5253333333333337,0.5435684647302904,0.3936170212765955,0.536723163841808,0.27499999999999997,0.3026315789473686,0.171689497716895,-0.6699669966996704,0.2727272727272734,0.45124481327800836,0.75,0.5020080321285141,2008
554,Alabama St,0.42962962962962964,0.19665271966527198,0.6604938271604937,0.6473684210526316,0.4850299401197604,0.666666666666667,0.4077669902912624,0.42461538461538473,0.2827586206896553,0.5893333333333333,0.6182572614107883,0.6010638297872339,0.7062146892655368,0.3583333333333333,0.3421052631578948,0.6100456621004566,-0.45874587458745886,0.6565656565656566,0.5923236514522822,0.333,0.3413654618473898,2008
555,New Hampshire,0.4277777777777778,0.3054393305439331,0.2098765432098766,0.4263157894736844,0.6826347305389222,0.03763440860215095,0.5388349514563107,0.4492307692307692,0.3724137931034486,0.41866666666666674,0.4730290456431535,0.6329787234042552,0.4463276836158192,0.20833333333333331,0.3026315789473686,0.3789954337899544,-0.5808580858085808,0.5606060606060606,0.3070539419087137,0.111,0.4457831325301207,2008
556,Delaware,0.4277777777777778,0.5062761506276151,0.31481481481481444,0.35789473684210504,0.31137724550898205,0.338709677419355,0.5388349514563107,0.6615384615384613,0.43448275862068986,0.3973333333333331,0.3070539419087136,0.38297872340425565,0.31638418079096065,0.3416666666666666,0.44736842105263175,0.34246575342465757,-0.4191419141914192,0.40909090909090917,0.4813278008298756,0.462,0.38955823293172687,2008
557,Yale,0.42592592592592593,0.38493723849372385,0.5802469135802468,0.6315789473684212,0.5029940119760481,0.6290322580645165,0.4854368932038837,0.47999999999999987,0.4896551724137932,0.5946666666666669,0.41493775933609955,0.6063829787234041,0.4632768361581925,0.44166666666666665,0.6710526315789472,0.4200913242009132,-0.6798679867986799,0.3838383838383841,0.3890041493775934,0.6,0.4216867469879517,2008
558,Mercer,0.42592592592592593,0.29288702928870297,0.5123456790123457,0.48421052631578965,0.33532934131736547,0.5215053763440864,0.412621359223301,0.48307692307692285,0.4068965517241381,0.4586666666666668,0.6473029045643154,0.292553191489362,0.5310734463276834,0.5416666666666666,0.2763157894736843,0.32237442922374426,-0.610561056105611,0.6161616161616159,0.3703319502074689,0.5,0.7791164658634542,2008
559,Iona,0.42592592592592593,0.4435146443514645,0.47530864197530853,0.4894736842105263,0.3053892215568863,0.543010752688172,0.5145631067961163,0.4307692307692307,0.7655172413793105,0.4666666666666668,0.6099585062240666,0.521276595744681,0.5649717514124295,0.42499999999999993,0.6052631578947368,0.2502283105022831,-0.4521452145214524,0.28787878787878807,0.3807053941908714,0.5,0.49799196787148636,2008
560,American,0.42592592592592593,0.43933054393305443,0.5432098765432101,0.6947368421052635,0.8323353293413176,0.42473118279569944,0.7621359223300974,0.686153846153846,0.5379310344827588,0.7280000000000002,0.5103734439834026,0.7340425531914896,0.6892655367231639,0.2833333333333333,0.13157894736842113,0.3378995433789954,-0.47524752475247567,0.3484848484848486,0.6296680497925311,0.4,0.19678714859437774,2008
